Provider name,Subject area of degree,Employment and further study,Unknown pattern of further study,Part-time further study,Voluntary or unpaid work,Unknown pattern of employment,"Other including travel, caring for someone or retired",Total with known outcomes,Full-time employment,Total,Unemployed,Non-respondents,Part-time employment,Full-time further study
Coventry University,23 Combined and general studies,0,0,0,0,0,40,770,510,1930,40,1140,160,0
Coventry University,"24 Media, journalism and communications",530,0,0,60,0,180,5515,2850,14410,540,8920,990,245
Coventry University,"25 Design, and creative and performing arts",995,0,0,200,40,515,12745,6515,32095,1075,19360,2765,495
Coventry University,"26 Geography, earth and environmental studies (social sciences)",0,0,0,0,0,0,520,280,1470,40,1000,40,40
Cranfield University,"06 Agriculture, food and related studies",0,0,0,0,0,0,420,280,1160,0,680,0,40
Cranfield University,07 Physical sciences,80,0,0,0,0,0,1010,720,1920,0,900,30,40
Cranfield University,09 Mathematical sciences,0,0,0,0,0,0,80,60,160,0,80,0,0
Cranfield University,10 Engineering and technology,1650,0,120,120,160,590,23090,17150,59380,1240,36180,620,1410
Cranfield University,11 Computing,30,0,0,0,0,0,1170,940,2820,0,1660,0,60
Cranfield University,"26 Geography, earth and environmental studies (natural sciences)",40,0,0,20,0,40,990,620,2340,0,1300,0,40
Cranfield University,15 Social sciences,40,0,0,0,0,0,160,20,240,0,80,0,0
Cranfield University,17 Business and management,780,0,0,80,60,330,12010,9820,26340,380,14340,360,50
Craven College,03 Biological and sport sciences,0,0,0,0,0,0,20,0,40,0,0,0,0
Craven College,"06 Agriculture, food and related studies",0,0,0,0,0,20,160,80,340,0,120,20,0
Craven College,10 Engineering and technology,20,0,0,0,0,0,830,460,1660,0,880,100,60
Craven College,"13 Architecture, building and planning",0,0,0,0,0,0,120,40,160,0,0,0,0
Craven College,17 Business and management,0,0,0,0,0,0,170,100,370,0,220,0,0
Craven College,22 Education and teaching,20,0,0,0,0,0,370,140,660,0,320,40,20
Craven College,"25 Design, and creative and performing arts",0,0,0,0,0,0,220,20,380,0,160,80,0
University for the Creative Arts,"13 Architecture, building and planning",120,0,0,0,0,180,2130,1260,4010,120,1880,260,120
University for the Creative Arts,17 Business and management,260,0,0,0,60,340,5160,3080,16625,430,11480,700,150
University for the Creative Arts,19 Language and area studies,0,0,0,0,0,0,160,80,240,0,40,0,0
University for the Creative Arts,"24 Media, journalism and communications",120,0,0,0,0,0,1205,580,2255,80,1000,300,0
University for the Creative Arts,"25 Design, and creative and performing arts",2660,0,90,530,260,2200,32935,14445,65890,2950,32960,8735,920
Cornwall College,02 Subjects allied to medicine,110,0,0,0,0,40,790,150,1660,40,820,230,0
Cornwall College,03 Biological and sport sciences,140,0,0,20,0,140,1270,460,2950,100,1720,220,80
Cornwall College,05 Veterinary sciences,0,0,0,0,0,40,720,430,1510,20,760,110,0
Cornwall College,"06 Agriculture, food and related studies",180,0,0,20,0,100,1450,545,3305,70,1800,425,20
Cornwall College,07 Physical sciences,0,0,0,0,0,0,40,0,120,0,80,0,0
Cornwall College,10 Engineering and technology,60,0,0,0,0,0,530,410,1680,0,1160,0,0
Cornwall College,11 Computing,40,0,0,0,0,40,540,220,1200,0,560,160,40
Cornwall College,"13 Architecture, building and planning",0,0,0,0,0,0,120,120,240,0,120,0,0
Cornwall College,"26 Geography, earth and environmental studies (natural sciences)",0,0,0,0,0,40,420,190,1030,20,610,20,0
Cornwall College,15 Social sciences,60,0,0,0,0,0,500,250,980,0,480,100,40
Cornwall College,17 Business and management,40,0,0,0,0,140,1230,660,3150,20,1920,330,0
Cornwall College,22 Education and teaching,0,0,0,0,0,0,390,210,940,0,560,60,0
Cornwall College,"25 Design, and creative and performing arts",80,0,0,0,0,60,440,20,940,0,460,160,0
Croydon College,02 Subjects allied to medicine,100,0,0,0,0,100,830,240,1650,80,800,140,60
Croydon College,15 Social sciences,0,0,0,0,0,0,320,120,680,0,340,40,0
Croydon College,16 Law,0,0,0,0,0,0,80,40,260,0,160,0,0
Croydon College,17 Business and management,40,0,0,0,0,40,475,160,940,40,420,20,0
Croydon College,22 Education and teaching,0,0,0,0,0,40,370,140,670,0,280,50,0
Croydon College,"25 Design, and creative and performing arts",0,0,0,0,0,0,140,0,380,20,240,20,0
University of Cumbria,02 Subjects allied to medicine,2090,0,0,10,110,775,19860,14630,37695,140,17820,1820,190
University of Cumbria,03 Biological and sport sciences,270,0,0,0,0,80,2300,1080,4170,120,1900,345,300
University of Cumbria,04 Psychology,130,0,0,0,0,40,1470,800,2635,0,1150,250,40
University of Cumbria,"06 Agriculture, food and related studies",40,0,0,0,0,40,850,440,1320,0,500,40,0
University of Cumbria,07 Physical sciences,0,0,0,0,0,0,460,320,940,0,500,0,0
University of Cumbria,10 Engineering and technology,520,0,0,0,0,0,1000,460,1650,0,680,0,0
University of Cumbria,11 Computing,0,0,0,0,0,0,30,20,40,0,0,0,0
University of Cumbria,"26 Geography, earth and environmental studies (natural sciences)",80,0,0,0,0,0,710,450,1260,0,550,85,40
University of Cumbria,15 Social sciences,475,0,0,0,0,125,3785,2365,7035,100,3260,405,200
University of Cumbria,16 Law,160,0,0,0,0,20,1100,730,2210,0,1120,50,0
University of Cumbria,17 Business and management,630,0,0,5,0,390,6375,3920,15050,370,8690,720,40
University of Cumbria,19 Language and area studies,40,0,0,0,0,10,440,90,830,0,420,30,0
University of Cumbria,"20 Historical, philosophical and religious studies",40,0,0,20,0,50,1050,515,2435,0,1350,160,40
University of Cumbria,22 Education and teaching,1225,0,0,50,140,750,21110,15775,40740,850,19630,2020,200
University of Cumbria,"24 Media, journalism and communications",40,0,0,0,0,0,200,120,340,0,120,60,0
University of Cumbria,"25 Design, and creative and performing arts",320,0,0,40,0,320,4440,1840,7860,250,3430,1320,200
De Montfort University,02 Subjects allied to medicine,2130,0,0,100,50,1565,23945,15145,49455,1060,25500,2855,885
De Montfort University,03 Biological and sport sciences,20,0,0,0,0,0,400,220,900,0,470,0,40
De Montfort University,04 Psychology,890,0,0,160,0,315,6650,3360,13330,460,6680,740,600
De Montfort University,07 Physical sciences,660,0,0,0,0,250,4265,2105,8340,400,4050,360,410
De Montfort University,09 Mathematical sciences,0,0,0,0,0,0,500,300,1020,0,480,40,20
De Montfort University,10 Engineering and technology,660,0,60,30,20,350,7155,3845,18070,780,10950,710,535
De Montfort University,11 Computing,1165,0,40,40,40,440,12385,7310,28230,1330,15800,1250,555
De Montfort University,"13 Architecture, building and planning",375,0,0,40,40,190,4150,2375,8715,300,4570,530,140
De Montfort University,"26 Geography, earth and environmental studies (natural sciences)",0,0,0,0,0,0,80,0,120,0,60,0,0
De Montfort University,15 Social sciences,1465,0,40,200,40,930,16395,10245,35330,950,18960,1660,810
De Montfort University,16 Law,1360,0,40,80,40,450,9295,5025,21300,510,12030,760,820
De Montfort University,17 Business and management,3435,20,190,270,300,1465,29900,16385,109355,2785,79470,2810,2220
De Montfort University,19 Language and area studies,270,0,10,0,0,185,2610,975,5415,290,2840,470,290
De Montfort University,"20 Historical, philosophical and religious studies",140,0,0,0,0,30,1465,660,2735,140,1220,200,140
De Montfort University,22 Education and teaching,400,0,0,0,0,165,3230,1635,6800,195,3640,410,310
De Montfort University,"24 Media, journalism and communications",580,0,0,140,0,290,6245,2920,13330,510,7100,1300,440
De Montfort University,"25 Design, and creative and performing arts",1920,0,40,280,140,1015,21310,10500,49525,1530,28200,4900,935
DCG,03 Biological and sport sciences,0,0,0,0,0,0,80,20,320,0,200,0,0
DCG,"06 Agriculture, food and related studies",0,0,0,0,0,40,740,360,1820,0,1080,200,0
DCG,10 Engineering and technology,180,0,0,0,0,0,1140,800,3000,0,1960,0,0
DCG,11 Computing,0,0,0,0,0,0,100,40,180,0,80,0,0
DCG,"13 Architecture, building and planning",120,0,0,0,0,0,400,280,1180,0,740,0,0
DCG,15 Social sciences,40,0,0,0,0,0,300,160,930,0,580,0,0
DCG,17 Business and management,0,0,0,0,0,30,300,70,820,0,480,20,0
DCG,22 Education and teaching,0,0,0,0,0,0,550,350,1050,0,560,80,0
University of Derby,02 Subjects allied to medicine,3575,0,100,80,70,1865,31755,20190,58040,395,26230,4630,690
University of Derby,03 Biological and sport sciences,885,0,0,220,0,315,6845,3300,13540,350,6700,1115,445
University of Derby,04 Psychology,1540,0,30,40,0,665,8525,3980,15950,390,7360,1210,480
University of Derby,"06 Agriculture, food and related studies",0,0,0,0,0,0,120,60,220,0,80,20,0
University of Derby,07 Physical sciences,185,0,0,0,0,80,1930,1055,3550,80,1590,200,240
University of Derby,09 Mathematical sciences,70,0,0,0,0,0,750,440,1125,20,400,50,60
University of Derby,10 Engineering and technology,1465,0,0,50,50,355,12395,9030,23895,300,11450,550,360
University of Derby,11 Computing,440,0,0,40,0,120,5810,3665,11530,490,5760,575,190
University of Derby,"13 Architecture, building and planning",170,0,0,0,0,30,2485,1625,4645,140,2210,185,80
University of Derby,"26 Geography, earth and environmental studies (natural sciences)",315,0,0,10,0,130,3665,2115,5570,220,1920,380,280
University of Derby,15 Social sciences,1180,0,40,220,0,745,12290,7105,22275,600,9970,1555,750
University of Derby,16 Law,610,0,0,40,0,220,4655,2615,9460,225,4850,425,280
University of Derby,17 Business and management,1595,0,10,130,110,970,17495,11230,38895,1005,21400,1550,775
University of Derby,19 Language and area studies,205,0,0,5,0,140,1900,820,3445,70,1550,370,140
University of Derby,"20 Historical, philosophical and religious studies",170,0,0,0,0,70,1270,540,2200,60,940,225,160
University of Derby,22 Education and teaching,1430,0,0,45,50,840,19715,14420,38240,560,18520,1790,425
University of Derby,23 Combined and general studies,90,0,0,10,0,110,1195,420,2745,60,1440,210,100
University of Derby,"24 Media, journalism and communications",320,0,0,40,0,90,3675,2120,6760,240,3090,690,100
University of Derby,"25 Design, and creative and performing arts",945,0,65,110,70,550,9810,4775,17850,595,8030,2235,340
University of Derby,"26 Geography, earth and environmental studies (social sciences)",0,0,0,0,0,0,40,0,80,0,40,0,0
DN Colleges Group,02 Subjects allied to medicine,370,0,0,60,0,200,2780,1080,6800,100,3970,650,230
DN Colleges Group,03 Biological and sport sciences,220,0,0,0,0,80,980,410,3010,20,1960,140,0
DN Colleges Group,"06 Agriculture, food and related studies",0,0,0,0,0,0,140,0,340,0,220,0,0
DN Colleges Group,10 Engineering and technology,300,0,0,0,0,0,1750,1270,4800,10,3080,0,0
DN Colleges Group,11 Computing,0,0,0,0,0,0,340,120,800,60,480,40,0
DN Colleges Group,"13 Architecture, building and planning",0,0,0,0,0,0,180,120,600,0,360,0,0
DN Colleges Group,15 Social sciences,160,0,0,0,0,60,1545,820,3685,0,2150,260,40
DN Colleges Group,16 Law,0,0,0,0,0,0,260,120,740,0,480,0,0
DN Colleges Group,17 Business and management,210,0,0,0,0,140,1770,1080,4330,40,2550,295,0
DN Colleges Group,19 Language and area studies,0,0,0,0,0,0,520,190,970,0,450,80,20
DN Colleges Group,22 Education and teaching,595,0,0,10,0,160,4555,2705,10380,60,5850,520,235
DN Colleges Group,"25 Design, and creative and performing arts",40,0,0,0,0,80,700,260,1510,20,860,160,0
Dudley College of Technology,03 Biological and sport sciences,80,0,0,0,0,0,410,80,890,0,440,100,60
Dudley College of Technology,"06 Agriculture, food and related studies",0,0,0,0,0,0,330,40,680,0,320,140,0
Dudley College of Technology,10 Engineering and technology,120,0,0,0,0,0,1150,940,2490,0,1280,0,0
Dudley College of Technology,11 Computing,0,0,0,0,0,0,90,50,250,0,120,0,0
Dudley College of Technology,"13 Architecture, building and planning",0,0,0,0,0,0,200,160,420,0,200,0,0
Dudley College of Technology,17 Business and management,0,0,0,0,0,0,130,20,340,0,240,0,0
Dudley College of Technology,22 Education and teaching,0,0,0,0,0,0,160,120,320,0,200,0,0
Dudley College of Technology,"24 Media, journalism and communications",0,0,0,0,0,0,40,0,40,0,40,0,0
Dudley College of Technology,"25 Design, and creative and performing arts",20,0,0,0,0,40,400,80,880,40,460,60,40
The University of Dundee,01 Medicine and dentistry,1640,0,0,0,0,400,11540,7685,22680,150,11110,800,735
The University of Dundee,02 Subjects allied to medicine,2420,0,0,45,160,940,22570,14785,37960,350,15380,2170,1570
The University of Dundee,03 Biological and sport sciences,465,0,0,20,0,110,4110,1820,6970,200,2800,210,1180
The University of Dundee,04 Psychology,550,0,0,0,0,210,4430,2475,7995,130,3510,525,450
The University of Dundee,"06 Agriculture, food and related studies",0,0,0,0,0,0,40,0,120,0,40,0,0
The University of Dundee,07 Physical sciences,180,0,0,0,0,90,1840,785,3395,100,1570,140,380
The University of Dundee,09 Mathematical sciences,180,0,0,0,0,80,1430,720,2530,140,1100,50,240
The University of Dundee,10 Engineering and technology,270,0,0,0,20,220,4875,3045,8800,305,3970,285,630
The University of Dundee,11 Computing,300,0,0,0,0,75,3715,2530,6330,240,2610,250,240
The University of Dundee,"13 Architecture, building and planning",120,0,0,0,0,80,1950,1345,4685,60,2780,80,110
The University of Dundee,"26 Geography, earth and environmental studies (natural sciences)",250,0,0,0,0,80,2055,1230,3590,20,1550,160,170
The University of Dundee,15 Social sciences,505,0,0,20,0,155,5175,3330,9200,180,3990,405,390
The University of Dundee,16 Law,745,0,0,90,0,325,7075,4375,16130,440,9050,535,440
The University of Dundee,17 Business and management,910,0,40,40,140,440,9405,6105,28045,740,18690,450,340
The University of Dundee,19 Language and area studies,510,0,0,40,0,210,3080,1175,5490,150,2450,635,230
The University of Dundee,"20 Historical, philosophical and religious studies",430,0,5,25,0,305,2755,1135,4805,110,2130,380,180
The University of Dundee,22 Education and teaching,1255,0,0,10,80,675,15785,11260,27095,615,11350,1705,20
The University of Dundee,23 Combined and general studies,10,0,0,0,0,0,590,345,1095,0,540,50,0
The University of Dundee,"24 Media, journalism and communications",25,0,0,0,0,70,1355,900,2260,10,880,190,0
The University of Dundee,"25 Design, and creative and performing arts",1000,0,0,220,40,420,9400,4280,17355,650,7930,2275,510
The University of Dundee,"26 Geography, earth and environmental studies (social sciences)",0,0,0,0,0,0,530,360,840,40,340,50,0
University of Durham,01 Medicine and dentistry,0,0,0,0,0,0,240,0,640,0,440,0,200
University of Durham,02 Subjects allied to medicine,80,0,0,0,0,0,780,380,1335,30,560,40,210
University of Durham,03 Biological and sport sciences,830,0,0,60,0,480,7060,3245,13030,400,5940,345,1580
University of Durham,04 Psychology,840,0,0,60,0,255,5765,2770,12570,260,6810,460,1030
University of Durham,07 Physical sciences,1475,0,0,40,0,695,13350,7200,24415,650,11020,570,2610
University of Durham,09 Mathematical sciences,900,0,0,0,0,400,6890,3940,12690,320,5810,320,960
University of Durham,10 Engineering and technology,350,0,0,0,0,260,5525,4005,9935,240,4390,140,350
University of Durham,11 Computing,150,0,0,0,0,40,2750,2050,7190,50,4500,40,200
University of Durham,"26 Geography, earth and environmental studies (natural sciences)",655,0,0,0,0,460,5695,2825,10045,300,4340,300,1110
University of Durham,15 Social sciences,2405,0,90,285,0,940,20355,11810,45820,995,25500,1185,2490
University of Durham,16 Law,950,0,10,30,60,430,7265,3715,19775,440,12500,260,1320
University of Durham,17 Business and management,2015,0,100,60,160,770,20295,14460,76060,935,55730,655,1110
University of Durham,19 Language and area studies,1755,0,0,150,10,630,13180,6990,29570,640,16390,1145,1730
University of Durham,"20 Historical, philosophical and religious studies",2405,0,115,405,20,1260,18220,8095,36385,1050,18140,1655,3020
University of Durham,22 Education and teaching,765,0,0,0,0,275,9350,7050,21095,320,11730,650,185
University of Durham,23 Combined and general studies,200,0,0,0,0,80,1420,740,2710,40,1300,200,160
